xyz_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,ClickThroughRate,ConversionRate,CostPerClick,CostPerConversion,Conversion_Value,ROAS,CostPerMille,RevenuePerMille,isFree,Free
campaign_c,3.5,2,32,382537,63,113.9900012,4,3,0.016468995156024124,0.75,1.8093650984126983,37.99666706666667,300,2.631809780172193,0.29798425041237836,0.7842378645725773,0,Paid
campaign_c,3.5,2,32,461356,64,121.0999982,6,3,0.013872150790279092,0.5,1.892187471875,40.36666606666667,300,2.4772915314543744,0.26248709933326975,0.6502570682943323,0,Paid
campaign_c,3.5,2,32,392541,53,98.70000017,3,2,0.013501774336948243,0.6666666666666666,1.8622641541509433,49.350000085,200,2.0263424483842125,0.2514387036513383,0.5095009183754055,0,Paid
campaign_c,3.5,2,36,35088,5,8.800000072,1,1,0.014249886000911993,1.0,1.7600000143999999,8.800000072,100,11.363636270661159,0.2507979956680346,2.8499772001823986,0,Paid
campaign_c,3.5,2,36,53933,6,9.929999948,3,1,0.01112491424545269,0.3333333333333333,1.6549999913333335,9.929999948,100,10.07049350691497,0.18411732979808282,1.854152374242115,0,Paid
campaign_c,3.5,2,63,228861,33,53.38999939,4,2,0.01441923263465597,0.5,1.6178787693939394,26.694999695,200,3.7460198967048535,0.2332857035056213,0.8738928869488466,0,Paid
campaign_c,3.5,2,63,20959,2,3.769999981,1,1,0.009542440001908488,1.0,1.8849999905,3.769999981,100,26.52519907267342,0.1798749931294432,4.771220000954244,0,Paid
campaign_c,3.5,2,64,24992,2,3.190000057,1,0,0.008002560819462228,0.0,1.5950000285,0.0,0,0.0,0.12764084735115236,0.0,0,Paid
campaign_c,3.5,2,64,100351,15,24.17999995,2,1,0.014947534155115546,0.5,1.6119999966666667,24.17999995,100,4.135649305491417,0.24095425008221144,0.996502277007703,0,Paid
campaign_c,3.5,2,64,292448,43,76.89999968,2,1,0.014703468650837073,0.5,1.7883720855813952,76.89999968,100,1.300390122446357,0.2629527289637816,0.34194113141481564,0,Paid
campaign_c,3.5,2,64,65060,7,14.5200001,1,1,0.010759299108515216,1.0,2.0742857285714287,14.5200001,100,6.887052294166306,0.22317860590224411,1.5370427297878881,0,Paid
campaign_c,3.5,2,64,133316,21,36.17000055,2,0,0.015752047766209608,0.0,1.7223809785714284,0.0,0,0.0,0.27131027446067985,0.0,0,Paid
campaign_c,3.5,2,65,113501,26,38.44000077,5,4,0.022907287160465546,0.8,1.478461568076923,9.6100001925,400,10.405827054826046,0.3386754369565026,3.5241980246870073,0,Paid
campaign_c,3.5,2,65,192810,41,61.92999995,4,3,0.02126445723769514,0.75,1.5104878036585367,20.643333316666666,300,4.844178915585482,0.32119703308957004,1.5559358954411078,0,Paid
campaign_c,3.5,2,2,233404,43,70.4100008,2,1,0.018422991893883568,0.5,1.6374418790697676,70.4100008,100,1.4202527888623457,0.30166578464807803,0.4284416719507806,0,Paid
campaign_c,3.5,2,2,128843,24,37.5999999,2,0,0.018627321623991992,0.0,1.5666666625,0.0,0,0.0,0.2918280379997361,0.0,0,Paid
campaign_c,3.5,2,2,63564,12,20.59000027,2,0,0.018878610534264678,0.0,1.7158333558333334,0.0,0,0.0,0.3239254966647788,0.0,0,Paid
campaign_c,3.5,2,2,85970,14,24.78000021,1,1,0.016284750494358496,1.0,1.7700000150000001,24.78000021,100,4.035512475889523,0.28824008619285796,1.1631964638827497,0,Paid
campaign_c,3.5,2,7,131232,16,29.53999937,1,1,0.0121921482565228,1.0,1.846249960625,29.53999937,100,3.3852404242620673,0.2250975323853938,0.7620092660326749,0,Paid
campaign_c,3.5,2,7,152454,22,37.84999979,1,1,0.01443058233959096,1.0,1.7204545359090908,37.84999979,100,2.642007940682211,0.24827160841958884,0.6559355608904981,0,Paid
campaign_c,3.5,2,7,28989,2,2.290000021,1,0,0.006899168650177653,0.0,1.1450000105,0.0,0,0.0,0.07899548176894684,0.0,0,Paid
campaign_c,3.5,2,66,80248,15,24.1900003,1,1,0.018692054630645,1.0,1.6126666866666668,24.1900003,100,4.13393959321282,0.30144053808194593,1.2461369753763334,0,Paid
campaign_c,3.5,2,66,38580,5,8.519999981,1,0,0.012960082944530845,0.0,1.7039999961999999,0.0,0,0.0,0.22083981288232246,0.0,0,Paid
campaign_c,4.0,2,10,621591,91,163.36,5,1,0.014639851606603057,0.2,1.7951648351648353,163.36,100,0.6121449559255632,0.26280946796205223,0.16087749018245115,0,Paid
campaign_c,4.0,2,10,250499,36,58.14000005,3,1,0.014371314855548325,0.3333333333333333,1.6150000013888888,58.14000005,100,1.7199862386309028,0.23209673511670703,0.39920319043189795,0,Paid
campaign_c,4.0,2,10,131637,18,29.30999982,2,1,0.01367396704573942,0.5,1.6283333233333335,29.30999982,100,3.4118048657156215,0.2226577620273935,0.7596648358744121,0,Paid
campaign_c,4.0,2,10,463813,69,116.3399996,4,2,0.014876685215808958,0.5,1.6860869507246377,58.1699998,200,1.7190991979339838,0.2508338481241362,0.43120826712489735,0,Paid
campaign_c,4.0,2,10,211767,35,60.89999914,5,1,0.01652759872879155,0.2,1.7399999754285713,60.89999914,100,1.6420361479827765,0.28758021381990584,0.4722171065369014,0,Paid
campaign_c,4.0,2,15,163181,26,40.02000093,1,1,0.015933227520360825,1.0,1.539230805,40.02000093,100,2.498750566620739,0.2452491462241315,0.612816443090801,0,Paid
campaign_c,4.0,2,16,1117385,147,260.0699984,11,2,0.013155716248204512,0.18181818181818182,1.769183662585034,130.0349992,200,0.7690237291130771,0.232748782559279,0.17898933671026548,0,Paid
campaign_c,4.0,2,16,1663441,205,359.4700001,17,6,0.012323851582352486,0.35294117647058826,1.7535121956097561,59.91166668333333,600,1.6691239876292532,0.21610024046539672,0.36069809509324346,0,Paid
campaign_c,4.0,2,16,455248,54,105.7099996,5,2,0.011861666608090534,0.4,1.9575925851851852,52.8549998,200,1.8919686004804412,0.2322031059993674,0.4393209854848346,0,Paid
campaign_c,4.0,2,16,75589,6,10.66000009,1,1,0.00793766288745717,1.0,1.7766666816666667,10.66000009,100,9.380862960199092,0.14102581182447183,1.322943814576195,0,Paid
campaign_c,4.0,2,16,594267,82,143.3000009,3,2,0.0137985114435094,0.6666666666666666,1.7475609865853656,71.65000045,200,1.3956734036559244,0.24113740271628745,0.3365490595977902,0,Paid
campaign_c,4.0,2,16,315281,35,65.02999854,1,0,0.011101208128621769,0.0,1.857999958285714,0.0,0,0.0,0.2062604423990028,0.0,0,Paid
campaign_c,4.0,2,19,363456,71,117.5599997,7,1,0.0195346892058461,0.14285714285714285,1.655774643661972,117.5599997,100,0.850629467975407,0.3234504305885719,0.27513646768797323,0,Paid
campaign_c,4.0,2,19,438983,81,143.4300001,3,1,0.018451739589004586,0.3333333333333333,1.7707407419753087,143.4300001,100,0.6972042106273414,0.3267324705056916,0.2277992541852418,0,Paid
campaign_c,4.0,2,19,42563,5,9.659999847,1,1,0.011747292249136574,1.0,1.9319999694,9.659999847,100,10.35196703766573,0.2269576826586472,2.3494584498273148,0,Paid
campaign_c,4.0,2,20,399035,75,124.7999995,7,3,0.018795343766837495,0.42857142857142855,1.6639999933333334,41.599999833333335,300,2.4038461634769477,0.312754519027153,0.7518137506734999,0,Paid
campaign_c,4.0,2,20,304680,59,98.55000019,3,0,0.01936457923066824,0.0,1.6703389862711866,0.0,0,0.0,0.32345411641722466,0.0,0,Paid
campaign_c,4.0,2,20,140596,23,40.77000022,1,0,0.016358929130273977,0.0,1.7726087052173913,0.0,0,0.0,0.2899798018435802,0.0,0,Paid
campaign_c,4.0,2,20,439986,80,134.8799999,4,3,0.018182396712622673,0.75,1.68599999875,44.959999966666665,300,2.2241992899052487,0.30655520834753835,0.6818398767233503,0,Paid
campaign_c,4.0,2,20,75803,11,19.3599999,2,2,0.014511299025104547,1.0,1.7599999909090907,9.67999995,200,10.330578565757122,0.255398861522631,2.638418004564463,0,Paid
campaign_c,4.0,2,21,7073,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,Free
campaign_c,4.0,2,22,153586,28,43.01000035,2,0,0.018230828330707226,0.0,1.5360714410714285,0.0,0,0.0,0.28003854745875273,0.0,0,Paid
campaign_c,4.0,2,22,180815,31,42.62999976,1,0,0.017144595304593092,0.0,1.375161282580645,0.0,0,0.0,0.2357658366839034,0.0,0,Paid
campaign_c,4.0,2,22,253169,51,75.78999984,1,0,0.020144646461454602,0.0,1.486078428235294,0.0,0,0.0,0.2993652455079413,0.0,0,Paid
campaign_c,4.0,2,22,34453,5,7.710000038,1,1,0.014512524308478216,1.0,1.5420000076,7.710000038,100,12.970168548266354,0.22378312593968597,2.9025048616956433,0,Paid
campaign_c,4.0,2,23,51550,8,14.03999984,1,0,0.015518913676042675,0.0,1.75499998,0.0,0,0.0,0.27235693191076626,0.0,0,Paid
campaign_c,4.0,2,23,110018,24,39.85999966,1,0,0.02181461215437474,0.0,1.6608333191666667,0.0,0,0.0,0.36230434710683707,0.0,0,Paid
campaign_c,4.0,2,24,137584,21,36.77999961,1,0,0.015263402721246657,0.0,1.7514285528571427,0.0,0,0.0,0.2673275933974881,0.0,0,Paid
campaign_c,4.0,2,24,209825,30,54.86999953,1,0,0.01429762897652806,0.0,1.8289999843333333,0.0,0,0.0,0.2615036317407363,0.0,0,Paid
campaign_c,4.0,2,25,264222,63,87.7899996,1,1,0.02384358607534573,1.0,1.393492057142857,87.7899996,100,1.1390819051786394,0.33225847809796305,0.37846962024358305,0,Paid
campaign_c,4.0,2,26,31202,5,6.730000019,1,0,0.016024613806807256,0.0,1.3460000038,0.0,0,0.0,0.215691302448561,0.0,0,Paid
campaign_c,4.0,2,27,252991,49,76.83999932,3,0,0.019368277922930065,0.0,1.5681632514285715,0.0,0,0.0,0.3037262168219423,0.0,0,Paid
campaign_c,4.0,2,27,56265,9,15.53999972,1,0,0.015995734470807786,0.0,1.7266666355555556,0.0,0,0.0,0.27619301021949705,0.0,0,Paid
campaign_c,4.0,2,29,76923,11,17.67000008,2,2,0.014300014300014301,1.0,1.6063636436363637,8.83500004,200,11.318619077221872,0.22971023075023075,2.6000026000026,0,Paid
campaign_c,4.0,2,29,209332,30,49.60000014,3,1,0.014331301473257792,0.3333333333333333,1.653333338,49.60000014,100,2.016129026567378,0.2369441850266562,0.47771004910859305,0,Paid
campaign_c,4.0,2,29,214094,31,53.26999903,1,0,0.014479621101011706,0.0,1.718387065483871,0.0,0,0.0,0.24881593613085842,0.0,0,Paid
campaign_c,4.0,2,29,526209,85,126.9299996,3,2,0.016153277500004753,0.6666666666666666,1.4932941129411765,63.4649998,200,1.5756716349977835,0.2412159419546226,0.3800771176471706,0,Paid
campaign_c,4.0,2,29,741143,120,179.620001,4,1,0.01619120736484052,0.25,1.4968333416666666,179.620001,100,0.5567308731949067,0.24235539025532185,0.1349267280403377,0,Paid
campaign_c,4.0,2,29,172827,25,38.42000043,2,0,0.01446533238440753,0.0,1.5368000172,0.0,0,0.0,0.22230323057161208,0.0,0,Paid
campaign_c,4.0,2,30,188873,38,58.5999999,1,1,0.02011933945031847,1.0,1.5421052605263157,58.5999999,100,1.706484644550315,0.31026139204650743,0.5294563013241702,0,Paid
campaign_c,4.0,2,30,123126,25,39.72999978,2,1,0.0203044036190569,0.5,1.5891999912,39.72999978,100,2.516989694279832,0.32267758052726475,0.8121761447622761,0,Paid
campaign_c,4.0,2,31,77794,14,19.11000001,1,1,0.017996246497159165,1.0,1.3650000007142857,19.11000001,100,5.232862372981233,0.2456487648147672,1.2854461783685118,0,Paid
campaign_c,4.0,2,32,56630,9,15.81000018,1,1,0.015892636411795866,1.0,1.7566666866666667,15.81000018,100,6.3251106174244205,0.2791806494790747,1.7658484901995408,0,Paid
campaign_c,4.0,2,32,400844,85,140.9700022,4,2,0.02120525690792428,0.5,1.6584706141176473,70.4850011,200,1.418741554080787,0.3516829544660766,0.4989472213629242,0,Paid
campaign_c,4.0,2,32,208572,36,60.76000023,2,1,0.017260226684310456,0.5,1.6877777841666668,60.76000023,100,1.6458196119397874,0.2913142714745987,0.4794507412308459,0,Paid
campaign_c,4.0,2,36,59004,8,13.51000011,1,0,0.013558402820147787,0.0,1.68875001375,0.0,0,0.0,0.22896752948952612,0.0,0,Paid
campaign_c,4.0,2,36,196253,32,55.10000002,1,0,0.01630548322828186,0.0,1.721875000625,0.0,0,0.0,0.28076003943888755,0.0,0,Paid
campaign_c,4.0,2,63,51858,8,12.63000011,1,1,0.01542674225770373,1.0,1.57875001375,12.63000011,100,7.917656304755171,0.24354969551467467,1.9283427822129662,0,Paid
campaign_c,4.0,2,63,280764,49,81.36000025,2,1,0.01745237993474947,0.5,1.6604081683673468,81.36000025,100,1.2291052076293474,0.28978074201108406,0.35617101907651977,0,Paid
campaign_c,4.0,2,64,63660,11,16.47000003,1,1,0.017279296261388626,1.0,1.4972727300000002,16.47000003,100,6.071645404848247,0.25871819085768144,1.5708451146716933,0,Paid
campaign_c,4.0,2,64,109289,19,31.02999997,1,0,0.017385098225804977,0.0,1.6331578931578947,0.0,0,0.0,0.28392610390798706,0.0,0,Paid
campaign_c,4.0,2,65,188440,40,60.72999966,2,1,0.021226915729144556,0.5,1.5182499914999998,60.72999966,100,1.6466326454776075,0.32227764625344935,0.5306728932286139,0,Paid
campaign_c,4.0,2,2,212496,44,74.83000135,2,1,0.0207062721180634,0.5,1.7006818488636364,74.83000135,100,1.336362397379537,0.3521478114882163,0.47059709359234997,0,Paid
campaign_c,4.0,2,2,32574,5,7.480000019,1,0,0.015349665377294775,0.0,1.4960000038,0.0,0,0.0,0.22963099462761713,0.0,0,Paid
campaign_c,4.0,2,2,128595,23,36.4800005,1,1,0.01788560986041448,1.0,1.5860869782608698,36.4800005,100,2.7412280326037823,0.2836813289785762,0.7776352113223687,0,Paid
campaign_c,4.0,2,7,242234,48,68.06000054,2,0,0.01981555025306109,0.0,1.4179166779166668,0.0,0,0.0,0.2809679918591115,0.0,0,Paid
campaign_c,4.0,2,66,33154,5,7.879999995,1,1,0.015081136514447728,1.0,1.575999999,7.879999995,100,12.690355338001494,0.23767871131688487,3.0162273028895457,0,Paid
campaign_c,4.0,2,66,9773,1,1.460000038,1,0,0.010232272587741738,0.0,1.460000038,0.0,0,0.0,0.14939118366929297,0.0,0,Paid
campaign_c,4.5,2,10,464036,77,123.5500004,3,1,0.016593540156367177,0.3333333333333333,1.6045454597402597,123.5500004,100,0.8093889087514725,0.2662508951891664,0.21550052151126206,0,Paid
campaign_c,4.5,2,10,478480,75,135.7500012,3,1,0.015674636348436716,0.3333333333333333,1.8100000160000003,135.7500012,100,0.7366482439485974,0.2837109204146464,0.20899515131248955,0,Paid
campaign_c,4.5,2,10,428812,66,116.8800001,4,2,0.015391360316409055,0.5,1.7709090924242425,58.44000005,200,1.7111567404935346,0.27256699929106465,0.4664048580730017,0,Paid
campaign_c,4.5,2,10,1177535,221,365.6600009,15,3,0.018768019634235925,0.2,1.6545701398190045,121.88666696666667,300,0.8204342811945773,0.31053004870343554,0.25476949729732024,0,Paid
campaign_c,4.5,2,10,426500,72,128.2799988,4,1,0.016881594372801876,0.25,1.7816666499999998,128.2799988,100,0.7795447531606932,0.30077373692848763,0.23446658851113716,0,Paid
campaign_c,4.5,2,15,54237,7,10.77999985,2,1,0.012906318564817377,0.5,1.5399999785714285,10.77999985,100,9.27643797694487,0.19875730313254789,1.8437597949739108,0,Paid
campaign_c,4.5,2,15,506916,89,133.6999986,2,2,0.01755714950800527,1.0,1.5022471752808988,66.8499993,200,1.4958863283039707,0.2637517825438534,0.3945426855731522,0,Paid
campaign_c,4.5,2,15,250960,42,64.87999952,2,0,0.01673573477845075,0.0,1.5447618933333334,0.0,0,0.0,0.2585272534268409,0.0,0,Paid
campaign_c,4.5,2,16,2286228,353,603.380002,16,7,0.015440279797115599,0.4375,1.7092917903682718,86.19714314285714,700,1.1601312567200397,0.26391943498198783,0.3061811857784963,0,Paid
campaign_c,4.5,2,16,915451,125,220.559999,6,1,0.013654471948799008,0.16666666666666666,1.764479992,220.559999,100,0.4533913694840015,0.24093042554981098,0.10923577559039206,0,Paid
campaign_c,4.5,2,16,159478,20,33.89999998,3,1,0.01254091473432072,0.3333333333333333,1.6949999989999998,33.89999998,100,2.9498525091149577,0.21256850462132706,0.627045736716036,0,Paid
campaign_c,4.5,2,16,1228924,190,318.9700032,6,3,0.015460679423625872,0.5,1.6787894905263159,106.32333440000001,300,0.9405273128830692,0.2595522613277957,0.24411599089935584,0,Paid
campaign_c,4.5,2,16,938283,134,248.6400001,7,2,0.014281405503456846,0.2857142857142857,1.8555223888059702,124.32000005,200,0.8043758040522941,0.2649946765528098,0.21315530602174398,0,Paid
campaign_c,4.5,2,18,154572,26,40.93000007,1,1,0.016820640219444658,1.0,1.5742307719230768,40.93000007,100,2.4431956957971246,0.26479569436896716,0.6469477007478716,0,Paid
campaign_c,4.5,2,18,378171,70,109.2500008,1,0,0.018510144881548295,0.0,1.5607142971428571,0.0,0,0.0,0.288890477588181,0.0,0,Paid
campaign_c,4.5,2,18,468749,84,134.1199975,6,1,0.01792003822941489,0.16666666666666666,1.596666636904762,134.1199975,100,0.7456009682672413,0.28612327172964636,0.21333378844541537,0,Paid
campaign_c,4.5,2,19,309823,60,103.3899996,4,4,0.019365896011593716,1.0,1.72316666,25.8474999,400,3.868846131613681,0.33370666348205263,1.2910597341062477,0,Paid
campaign_c,4.5,2,19,327227,65,116.5599996,5,0,0.0198638865374801,0.0,1.793230763076923,0.0,0,0.0,0.35620532413278855,0.0,0,Paid
campaign_c,4.5,2,19,334945,72,120.2999994,2,1,0.021496066518383615,0.5,1.670833325,120.2999994,100,0.8312551994908821,0.3591634429533207,0.2985564794219947,0,Paid
campaign_c,4.5,2,19,68859,15,25.45999968,1,0,0.02178364483945454,0.0,1.697333312,0.0,0,0.0,0.3697410604278308,0.0,0,Paid
campaign_c,4.5,2,20,127125,20,35.67999983,2,0,0.015732546705998034,0.0,1.7839999915,0.0,0,0.0,0.28066863189773844,0.0,0,Paid
campaign_c,4.5,2,20,415798,80,131.7800006,3,1,0.01924011178504947,0.3333333333333333,1.6472500074999998,131.7800006,100,0.7588404882736053,0.31693274282223577,0.2405013973131184,0,Paid
campaign_c,4.5,2,20,107671,20,29.91000021,1,1,0.018575103788392416,1.0,1.4955000105,29.91000021,100,3.34336340013018,0.27779067910579447,0.9287551894196209,0,Paid
campaign_c,4.5,2,20,164356,28,46.7900002,2,1,0.017036189734478815,0.5,1.6710714357142857,46.7900002,100,2.137208796164955,0.28468690038696487,0.6084353476599577,0,Paid
campaign_c,4.5,2,20,17662,2,3.189999938,1,0,0.011323745895142113,0.0,1.594999969,0.0,0,0.0,0.18061374351715548,0.0,0,Paid
campaign_c,4.5,2,21,65339,10,16.67999983,2,0,0.01530479499227108,0.0,1.667999983,0.0,0,0.0,0.25528397786926643,0.0,0,Paid
campaign_c,4.5,2,21,59838,7,11.11000013,1,0,0.011698251946923359,0.0,1.5871428757142856,0.0,0,0.0,0.1856679723587018,0.0,0,Paid
campaign_c,4.5,2,21,381577,81,127.5699993,2,0,0.021227694541337657,0.0,1.5749382629629631,0.0,0,0.0,0.33432308367642705,0.0,0,Paid
campaign_c,4.5,2,22,45491,8,11.00999999,1,0,0.017585896111318722,0.0,1.37624999875,0.0,0,0.0,0.24202589501220023,0.0,0,Paid
campaign_c,4.5,2,23,18946,2,3.599999905,1,0,0.010556317956296843,0.0,1.7999999525,0.0,0,0.0,0.19001371819909216,0.0,0,Paid
campaign_c,4.5,2,23,114370,18,33.65999997,1,0,0.01573839293521028,0.0,1.8699999983333333,0.0,0,0.0,0.2943079476261257,0.0,0,Paid
campaign_c,4.5,2,23,99698,21,33.3499999,1,0,0.021063612108567876,0.0,1.5880952333333334,0.0,0,0.0,0.33451021986398927,0.0,0,Paid
campaign_c,4.5,2,24,355165,81,128.6099997,4,3,0.022806301296580463,0.75,1.5877777740740742,42.8699999,300,2.3326335487115313,0.362113383075472,0.8446778257992763,0,Paid
campaign_c,4.5,2,25,101431,23,33.93000031,1,1,0.022675513403200207,1.0,1.4752174047826085,33.93000031,100,2.9472442996273,0.3345131203478226,0.9858918870956611,0,Paid
campaign_c,4.5,2,25,123151,24,36.4400003,2,1,0.0194882704971945,0.5,1.5183333458333335,36.4400003,100,2.7442370794931086,0.29589690948510367,0.8120112707164375,0,Paid
campaign_c,4.5,2,26,24078,4,5.769999981,1,0,0.016612675471384668,0.0,1.44249999525,0.0,0,0.0,0.2396378428856217,0.0,0,Paid
campaign_c,4.5,2,27,517801,105,181.7200011,3,0,0.020278060490420066,0.0,1.7306666771428572,0.0,0,0.0,0.3509456356785715,0.0,0,Paid
campaign_c,4.5,2,27,145104,25,41.42000008,2,1,0.017229021942882346,0.5,1.6568000032,41.42000008,100,2.4142926076015594,0.2854504361010034,0.6891608777152939,0,Paid
campaign_c,4.5,2,27,179950,35,58.67999971,1,0,0.019449847179772158,0.0,1.6765714202857143,0.0,0,0.0,0.32609057910530703,0.0,0,Paid
campaign_c,4.5,2,27,258531,46,80.33999979,2,0,0.01779283722261547,0.0,1.7465217345652173,0.0,0,0.0,0.31075576928878934,0.0,0,Paid
campaign_c,4.5,2,27,272500,62,104.4599996,3,0,0.022752293577981652,0.0,1.6848387032258065,0.0,0,0.0,0.38333944807339454,0.0,0,Paid
campaign_c,4.5,2,28,273197,57,87.7300005,3,0,0.02086406512516609,0.0,1.5391228157894736,0.0,0,0.0,0.3211235866426059,0.0,0,Paid
campaign_c,4.5,2,28,775904,172,253.990002,4,2,0.02216769084835237,0.5,1.476686058139535,126.995001,200,0.7874325698851721,0.3273472001690931,0.2577638470738648,0,Paid
campaign_c,4.5,2,28,120251,26,39.44000006,1,0,0.021621441817531666,0.0,1.5169230792307693,0.0,0,0.0,0.3279806409925905,0.0,0,Paid
campaign_c,4.5,2,28,139406,24,39.04999948,1,0,0.017215901754587322,0.0,1.6270833116666665,0.0,0,0.0,0.28011706440181916,0.0,0,Paid
campaign_c,4.5,2,28,60314,11,16.93999958,2,1,0.018237888384123088,0.5,1.5399999618181817,16.93999958,100,5.90318786772957,0.28086347415193813,1.6579898531020991,0,Paid
campaign_c,4.5,2,29,563074,86,142.7099985,4,2,0.015273303331356092,0.5,1.6594185872093024,71.35499925,200,1.401443501521724,0.2534480343613806,0.35519310072921145,0,Paid
campaign_c,4.5,2,29,168655,18,27.29999983,2,0,0.010672674987400314,0.0,1.5166666572222223,0.0,0,0.0,0.16186890296759657,0.0,0,Paid
campaign_c,4.5,2,29,111963,17,29.3799994,2,1,0.015183587435134822,0.5,1.7282352588235295,29.3799994,100,3.4036760395577135,0.26240811160829913,0.8931522020667542,0,Paid
campaign_c,4.5,2,29,1026304,168,277.5799986,17,8,0.016369418807682716,0.47058823529411764,1.6522618964285716,34.697499825,800,2.8820520355748713,0.2704656696261537,0.7794961336991768,0,Paid
campaign_c,4.5,2,29,1391924,258,422.8400038,17,10,0.018535494754023926,0.5882352941176471,1.6389147434108526,42.284000379999995,1000,2.3649607203981393,0.30378095628784324,0.7184300292257336,0,Paid
campaign_c,4.5,2,29,147551,22,38.50000083,1,0,0.014910098881064853,0.0,1.7500000377272726,0.0,0,0.0,0.26092673604380856,0.0,0,Paid
campaign_c,4.5,2,31,66794,9,17.3299998,1,1,0.013474264155463066,1.0,1.9255555333333332,17.3299998,100,5.770340516680214,0.259454439021469,1.4971404617181185,0,Paid
campaign_c,4.5,2,31,118882,19,32.30999994,2,1,0.015982234484614995,0.5,1.7005263126315788,32.30999994,100,3.0950170283411027,0.271782102757356,0.8411702360323683,0,Paid
campaign_c,4.5,2,31,148010,24,41.96999943,1,0,0.016215120599959464,0.0,1.74874997625,0.0,0,0.0,0.2835619176407,0.0,0,Paid
campaign_c,4.5,2,32,932890,197,352.4499989,3,1,0.021117173514562274,0.3333333333333333,1.7890862888324874,352.4499989,100,0.2837281892810356,0.37780445593799916,0.1071937741855953,0,Paid
campaign_c,4.5,2,32,718359,147,264.5899997,4,1,0.020463305951481086,0.25,1.7999319707482995,264.5899997,100,0.3779432333549377,0.36832558609274757,0.13920616293524546,0,Paid
campaign_c,4.5,2,32,433658,82,158.5999998,5,2,0.018908909786052603,0.4,1.9341463390243903,79.2999999,200,1.2610340495095007,0.3657259863763611,0.46119292161103914,0,Paid
campaign_c,4.5,2,32,29455,3,4.769999981,1,0,0.010185028008827025,0.0,1.5899999936666667,0.0,0,0.0,0.1619419446952979,0.0,0,Paid
campaign_c,4.5,2,36,23973,3,4.820000052,1,1,0.012514078338130395,1.0,1.6066666840000001,4.820000052,100,20.746887742979634,0.20105952746840194,4.171359446043466,0,Paid
campaign_c,4.5,2,63,126480,25,37.25999999,1,1,0.019765970904490827,1.0,1.4903999996,37.25999999,100,2.68384326427371,0.2945920302814674,0.7906388361796332,0,Paid
campaign_c,4.5,2,63,138959,28,39.5200007,1,0,0.020149828366640518,0.0,1.4114285964285713,0.0,0,0.0,0.2844004396980404,0.0,0,Paid
campaign_c,4.5,2,63,68829,12,19.47999978,1,0,0.017434511615743366,0.0,1.623333315,0.0,0,0.0,0.2830202353659068,0.0,0,Paid
campaign_c,4.5,2,64,49916,10,16.38,1,1,0.020033656542992228,1.0,1.638,16.38,100,6.1050061050061055,0.3281512941742127,2.003365654299223,0,Paid
campaign_c,4.5,2,65,76014,16,22.67000031,1,1,0.021048754176862156,1.0,1.416875019375,22.67000031,100,4.411115952031498,0.2982345398216118,1.3155471360538848,0,Paid
campaign_c,4.5,2,2,50947,10,15.99000025,1,0,0.019628241113313835,0.0,1.599000025,0.0,0,0.0,0.3138555803089485,0.0,0,Paid
campaign_c,4.5,2,66,55536,11,17.04999995,1,0,0.019806972054163065,0.0,1.5499999954545454,0.0,0,0.0,0.3070080659392106,0.0,0,Paid
campaign_c,3.0,1,10,318042,46,64.40999997,8,4,0.014463498531640476,0.5,1.400217390652174,16.1024999925,400,6.210215807891732,0.20252042173675175,1.2576955244904762,0,Paid
campaign_c,3.0,1,10,213016,30,44.21999955,8,2,0.01408344913058174,0.25,1.4739999849999998,22.109999775,200,4.522840389762058,0.20759003807225745,0.9388966087054493,0,Paid
campaign_c,3.0,1,15,182265,27,38.18000007,2,1,0.014813595588840425,0.5,1.4140740766666666,38.18000007,100,2.619172336738029,0.20947521504402927,0.5486516884755713,0,Paid
campaign_c,3.0,1,15,1117371,177,268.050002,26,5,0.015840754771691768,0.19230769230769232,1.514406790960452,53.610000400000004,500,1.8653236197327094,0.23989346600189193,0.4474789483528748,0,Paid
campaign_c,3.0,1,15,333345,52,77.59000027,5,1,0.015599454019109331,0.2,1.4921153898076924,77.59000027,100,1.288825875138768,0.23276185414510495,0.29998950036748717,0,Paid
campaign_c,3.0,1,16,275930,30,46.77999997,5,2,0.010872322690537456,0.4,1.5593333323333334,23.389999985,200,4.275331340920478,0.16953575171239083,0.7248215127024971,0,Paid
campaign_c,3.0,1,16,740631,101,153.1199975,9,1,0.013637020324561084,0.1111111111111111,1.5160395792079209,153.1199975,100,0.6530825602971944,0.20674262554497452,0.13502000321347607,0,Paid
campaign_c,3.0,1,16,328272,35,55.99000025,2,1,0.010661890139883999,0.5,1.5997142928571428,55.99000025,100,1.7860332122431093,0.17055978045645073,0.30462543256811425,0,Paid
campaign_c,3.0,1,16,178455,20,31.5400002,6,3,0.011207307164271105,0.5,1.5770000100000001,10.5133334,300,9.511731074751228,0.17673923510128606,1.6810960746406658,0,Paid
campaign_c,3.0,1,16,705712,98,147.339999,6,1,0.013886684653229646,0.16666666666666666,1.5034693775510204,147.339999,100,0.6787023257683068,0.20878205131838484,0.14170086380846578,0,Paid
